task_id,model,strategy,budget_tok,p1,is_correct,n_candidates,n_candidates_algo
django__django-9296,glm-5.1,fifo,1000,0,True,50,50
django__django-9296,glm-5.1,fifo,2000,0,True,50,50
django__django-9296,glm-5.1,fifo,4000,0,True,50,50
django__django-9296,glm-5.1,fifo,8000,0,True,50,50
django__django-9296,glm-5.1,priority_kw,1000,1,True,50,50
django__django-9296,glm-5.1,priority_kw,2000,1,True,50,50
django__django-9296,glm-5.1,priority_kw,4000,1,True,50,50
django__django-9296,glm-5.1,priority_kw,8000,1,True,50,50
django__django-13513,glm-5.1,fifo,1000,1,True,1,1
django__django-13513,glm-5.1,fifo,2000,1,True,1,1
django__django-13513,glm-5.1,fifo,4000,1,True,1,1
django__django-13513,glm-5.1,fifo,8000,1,True,1,1
astropy__astropy-13236,glm-5.1,fifo,8000,1,True,1,1
django__django-13590,glm-5.1,fifo,8000,1,True,1,1
sphinx-doc__sphinx-11445,glm-5.1,priority_kw,8000,1,True,9,9
django__django-14500,glm-5.1,fifo,1000,0,True,4,4
django__django-14500,glm-5.1,fifo,2000,0,True,4,4
django__django-14500,glm-5.1,fifo,4000,0,True,4,4
django__django-14500,glm-5.1,fifo,8000,0,True,4,4
django__django-14500,glm-5.1,priority_kw,1000,1,True,4,4
django__django-14500,glm-5.1,priority_kw,2000,1,True,4,4
django__django-14500,glm-5.1,priority_kw,4000,1,True,4,4
django__django-14500,glm-5.1,priority_kw,8000,1,True,4,4
django__django-13964,glm-5.1,fifo,1000,0,False,50,50
django__django-13964,glm-5.1,fifo,2000,0,False,50,50
django__django-13964,glm-5.1,fifo,4000,0,False,50,50
django__django-13964,glm-5.1,fifo,8000,0,False,50,50
django__django-13964,glm-5.1,priority_kw,1000,0,False,50,50
django__django-13964,glm-5.1,priority_kw,2000,0,False,50,50
django__django-13964,glm-5.1,priority_kw,4000,0,False,50,50
django__django-13964,glm-5.1,priority_kw,8000,0,False,50,50
sphinx-doc__sphinx-8551,glm-5.1,fifo,1000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,fifo,2000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,fifo,4000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,fifo,8000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,priority_kw,1000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,priority_kw,2000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,priority_kw,4000,1,True,1,1
sphinx-doc__sphinx-8551,glm-5.1,priority_kw,8000,1,True,1,1
astropy__astropy-14508,glm-5.1,fifo,1000,1,True,1,1
astropy__astropy-14508,glm-5.1,fifo,2000,1,True,1,1
astropy__astropy-14508,glm-5.1,fifo,4000,1,True,1,1
astropy__astropy-14508,glm-5.1,fifo,8000,1,True,1,1
astropy__astropy-14508,glm-5.1,priority_kw,1000,1,True,1,1
astropy__astropy-14508,glm-5.1,priority_kw,2000,1,True,1,1
astropy__astropy-14508,glm-5.1,priority_kw,4000,1,True,1,1
astropy__astropy-14508,glm-5.1,priority_kw,8000,1,True,1,1
sympy__sympy-18763,glm-5.1,fifo,1000,0,True,50,50
sympy__sympy-18763,glm-5.1,fifo,2000,0,True,50,50
sympy__sympy-18763,glm-5.1,fifo,4000,0,True,50,50
sympy__sympy-18763,glm-5.1,fifo,8000,0,True,50,50
sympy__sympy-18763,glm-5.1,priority_kw,1000,1,True,50,50
sympy__sympy-18763,glm-5.1,priority_kw,2000,1,True,50,50
sympy__sympy-18763,glm-5.1,priority_kw,4000,1,True,50,50
sympy__sympy-18763,glm-5.1,priority_kw,8000,1,True,50,50
sympy__sympy-20154,glm-5.1,fifo,1000,0,True,2,2
sympy__sympy-20154,glm-5.1,fifo,2000,0,True,2,2
sympy__sympy-20154,glm-5.1,fifo,4000,0,True,2,2
sympy__sympy-20154,glm-5.1,fifo,8000,0,True,2,2
sympy__sympy-20154,glm-5.1,priority_kw,1000,1,True,2,2
sympy__sympy-20154,glm-5.1,priority_kw,2000,1,True,2,2
sympy__sympy-20154,glm-5.1,priority_kw,4000,1,True,2,2
sympy__sympy-20154,glm-5.1,priority_kw,8000,1,True,2,2
django__django-14752,glm-5.1,fifo,1000,0,True,4,4
django__django-14752,glm-5.1,fifo,2000,0,True,4,4
django__django-14752,glm-5.1,fifo,4000,0,True,4,4
django__django-14752,glm-5.1,fifo,8000,0,True,4,4
django__django-14752,glm-5.1,priority_kw,1000,1,True,4,4
django__django-14752,glm-5.1,priority_kw,2000,1,True,4,4
django__django-14752,glm-5.1,priority_kw,4000,1,True,4,4
django__django-14752,glm-5.1,priority_kw,8000,1,True,4,4
pytest-dev__pytest-7571,glm-5.1,fifo,1000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,fifo,2000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,fifo,4000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,fifo,8000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,priority_kw,1000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,priority_kw,2000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,priority_kw,4000,0,True,50,50
pytest-dev__pytest-7571,glm-5.1,priority_kw,8000,0,True,50,50
sphinx-doc__sphinx-9711,glm-5.1,fifo,1000,0,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,fifo,2000,0,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,fifo,4000,0,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,fifo,8000,0,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,priority_kw,1000,1,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,priority_kw,2000,1,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,priority_kw,4000,1,True,2,2
sphinx-doc__sphinx-9711,glm-5.1,priority_kw,8000,1,True,2,2
astropy__astropy-7336,glm-5.1,fifo,1000,0,True,50,50
astropy__astropy-7336,glm-5.1,fifo,2000,0,True,50,50
astropy__astropy-7336,glm-5.1,fifo,4000,0,True,50,50
astropy__astropy-7336,glm-5.1,fifo,8000,0,True,50,50
astropy__astropy-7336,glm-5.1,priority_kw,1000,0,True,50,50
astropy__astropy-7336,glm-5.1,priority_kw,2000,0,True,50,50
astropy__astropy-7336,glm-5.1,priority_kw,4000,0,True,50,50
astropy__astropy-7336,glm-5.1,priority_kw,8000,0,True,50,50
django__django-13128,glm-5.1,fifo,1000,1,True,2,2
django__django-13128,glm-5.1,fifo,2000,1,True,2,2
django__django-13128,glm-5.1,fifo,4000,1,True,2,2
django__django-13128,glm-5.1,fifo,8000,1,True,2,2
django__django-13128,glm-5.1,priority_kw,1000,1,True,2,2
django__django-13128,glm-5.1,priority_kw,2000,1,True,2,2
django__django-13128,glm-5.1,priority_kw,4000,1,True,2,2
django__django-13128,glm-5.1,priority_kw,8000,1,True,2,2
scikit-learn__scikit-learn-13439,glm-5.1,fifo,1000,0,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,fifo,2000,0,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,fifo,4000,0,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,fifo,8000,0,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,priority_kw,1000,1,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,priority_kw,2000,1,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,priority_kw,4000,1,True,3,3
scikit-learn__scikit-learn-13439,glm-5.1,priority_kw,8000,1,True,3,3
django__django-11179,glm-5.1,fifo,1000,0,True,7,7
django__django-11179,glm-5.1,fifo,2000,0,True,7,7
django__django-11179,glm-5.1,fifo,4000,0,True,7,7
django__django-11179,glm-5.1,fifo,8000,0,True,7,7
django__django-11179,glm-5.1,priority_kw,1000,1,True,7,7
django__django-11179,glm-5.1,priority_kw,2000,1,True,7,7
django__django-11179,glm-5.1,priority_kw,4000,1,True,7,7
django__django-11179,glm-5.1,priority_kw,8000,1,True,7,7
django__django-12965,glm-5.1,fifo,1000,0,True,15,15
django__django-12965,glm-5.1,fifo,2000,0,True,15,15
django__django-12965,glm-5.1,fifo,4000,0,True,15,15
django__django-12965,glm-5.1,fifo,8000,0,True,15,15
django__django-12965,glm-5.1,priority_kw,1000,0,True,15,15
django__django-12965,glm-5.1,priority_kw,2000,0,True,15,15
django__django-12965,glm-5.1,priority_kw,4000,0,True,15,15
django__django-12965,glm-5.1,priority_kw,8000,0,True,15,15
astropy__astropy-14995,glm-5.1,fifo,1000,1,True,50,50
astropy__astropy-14995,glm-5.1,fifo,2000,1,True,50,50
astropy__astropy-14995,glm-5.1,fifo,4000,1,True,50,50
astropy__astropy-14995,glm-5.1,fifo,8000,1,True,50,50
astropy__astropy-14995,glm-5.1,priority_kw,1000,0,True,50,50
astropy__astropy-14995,glm-5.1,priority_kw,2000,0,True,50,50
astropy__astropy-14995,glm-5.1,priority_kw,4000,0,True,50,50
astropy__astropy-14995,glm-5.1,priority_kw,8000,0,True,50,50
psf__requests-1724,glm-5.1,fifo,1000,0,True,22,22
psf__requests-1724,glm-5.1,fifo,2000,0,True,22,22
psf__requests-1724,glm-5.1,fifo,4000,0,True,22,22
psf__requests-1724,glm-5.1,fifo,8000,0,True,22,22
psf__requests-1724,glm-5.1,priority_kw,1000,0,True,22,22
psf__requests-1724,glm-5.1,priority_kw,2000,0,True,22,22
psf__requests-1724,glm-5.1,priority_kw,4000,0,True,22,22
psf__requests-1724,glm-5.1,priority_kw,8000,0,True,22,22
mwaskom__seaborn-3069,glm-5.1,fifo,1000,1,False,50,50
mwaskom__seaborn-3069,glm-5.1,fifo,2000,1,False,50,50
mwaskom__seaborn-3069,glm-5.1,fifo,4000,1,False,50,50
mwaskom__seaborn-3069,glm-5.1,fifo,8000,1,False,50,50
mwaskom__seaborn-3069,glm-5.1,priority_kw,1000,0,False,50,50
mwaskom__seaborn-3069,glm-5.1,priority_kw,2000,0,False,50,50
mwaskom__seaborn-3069,glm-5.1,priority_kw,4000,0,False,50,50
mwaskom__seaborn-3069,glm-5.1,priority_kw,8000,0,False,50,50
django__django-13786,glm-5.1,fifo,1000,1,True,2,2
django__django-13786,glm-5.1,fifo,2000,1,True,2,2
django__django-13786,glm-5.1,fifo,4000,1,True,2,2
django__django-13786,glm-5.1,fifo,8000,1,True,2,2
django__django-13786,glm-5.1,priority_kw,1000,1,True,2,2
django__django-13786,glm-5.1,priority_kw,2000,1,True,2,2
django__django-13786,glm-5.1,priority_kw,4000,1,True,2,2
django__django-13786,glm-5.1,priority_kw,8000,1,True,2,2
django__django-15277,glm-5.1,fifo,1000,0,True,50,50
django__django-15277,glm-5.1,fifo,2000,0,True,50,50
django__django-15277,glm-5.1,fifo,4000,0,True,50,50
django__django-15277,glm-5.1,fifo,8000,0,True,50,50
django__django-15277,glm-5.1,priority_kw,1000,1,True,50,50
django__django-15277,glm-5.1,priority_kw,2000,1,True,50,50
django__django-15277,glm-5.1,priority_kw,4000,1,True,50,50
django__django-15277,glm-5.1,priority_kw,8000,1,True,50,50
django__django-16631,glm-5.1,fifo,1000,0,True,50,50
django__django-16631,glm-5.1,fifo,2000,0,True,50,50
django__django-16631,glm-5.1,fifo,4000,0,True,50,50
django__django-16631,glm-5.1,fifo,8000,0,True,50,50
django__django-16631,glm-5.1,priority_kw,1000,0,True,50,50
django__django-16631,glm-5.1,priority_kw,2000,0,True,50,50
django__django-16631,glm-5.1,priority_kw,4000,0,True,50,50
django__django-16631,glm-5.1,priority_kw,8000,0,True,50,50
django__django-13344,glm-5.1,fifo,1000,1,True,3,3
django__django-13344,glm-5.1,fifo,2000,1,True,3,3
django__django-13344,glm-5.1,fifo,4000,1,True,3,3
django__django-13344,glm-5.1,fifo,8000,1,True,3,3
django__django-13344,glm-5.1,priority_kw,1000,1,True,3,3
django__django-13344,glm-5.1,priority_kw,2000,1,True,3,3
django__django-13344,glm-5.1,priority_kw,4000,1,True,3,3
django__django-13344,glm-5.1,priority_kw,8000,1,True,3,3
sympy__sympy-20438,glm-5.1,fifo,1000,0,True,4,4
sympy__sympy-20438,glm-5.1,fifo,2000,0,True,4,4
sympy__sympy-20438,glm-5.1,fifo,4000,0,True,4,4
sympy__sympy-20438,glm-5.1,fifo,8000,0,True,4,4
sympy__sympy-20438,glm-5.1,priority_kw,1000,0,True,4,4
sympy__sympy-20438,glm-5.1,priority_kw,2000,0,True,4,4
sympy__sympy-20438,glm-5.1,priority_kw,4000,0,True,4,4
sympy__sympy-20438,glm-5.1,priority_kw,8000,0,True,4,4
django__django-16667,glm-5.1,fifo,1000,1,True,50,50
django__django-16667,glm-5.1,fifo,2000,1,True,50,50
django__django-16667,glm-5.1,fifo,4000,1,True,50,50
django__django-16667,glm-5.1,fifo,8000,1,True,50,50
django__django-16667,glm-5.1,priority_kw,1000,1,True,50,50
django__django-16667,glm-5.1,priority_kw,2000,1,True,50,50
django__django-16667,glm-5.1,priority_kw,4000,1,True,50,50
django__django-16667,glm-5.1,priority_kw,8000,1,True,50,50
psf__requests-2317,glm-5.1,fifo,1000,0,True,5,5
psf__requests-2317,glm-5.1,fifo,2000,0,True,5,5
psf__requests-2317,glm-5.1,fifo,4000,0,True,5,5
psf__requests-2317,glm-5.1,fifo,8000,0,True,5,5
psf__requests-2317,glm-5.1,priority_kw,1000,1,True,5,5
psf__requests-2317,glm-5.1,priority_kw,2000,1,True,5,5
psf__requests-2317,glm-5.1,priority_kw,4000,1,True,5,5
psf__requests-2317,glm-5.1,priority_kw,8000,1,True,5,5
django__django-15572,glm-5.1,fifo,1000,1,True,2,2
django__django-15572,glm-5.1,fifo,2000,1,True,2,2
django__django-15572,glm-5.1,fifo,4000,1,True,2,2
django__django-15572,glm-5.1,fifo,8000,1,True,2,2
django__django-15572,glm-5.1,priority_kw,1000,1,True,2,2
django__django-15572,glm-5.1,priority_kw,2000,1,True,2,2
django__django-15572,glm-5.1,priority_kw,4000,1,True,2,2
django__django-15572,glm-5.1,priority_kw,8000,1,False,2,2
django__django-14315,glm-5.1,fifo,1000,0,False,50,50
django__django-14315,glm-5.1,fifo,2000,0,True,50,50
django__django-14315,glm-5.1,fifo,4000,0,True,50,50
django__django-14315,glm-5.1,fifo,8000,0,False,50,50
django__django-14315,glm-5.1,priority_kw,1000,0,True,50,50
django__django-14315,glm-5.1,priority_kw,2000,0,False,50,50
django__django-14315,glm-5.1,priority_kw,4000,0,False,50,50
django__django-14315,glm-5.1,priority_kw,8000,0,True,50,50
django__django-12276,glm-5.1,fifo,1000,1,True,2,2
django__django-12276,glm-5.1,fifo,2000,1,True,2,2
django__django-12276,glm-5.1,fifo,4000,1,True,2,2
django__django-12276,glm-5.1,fifo,8000,1,True,2,2
django__django-12276,glm-5.1,priority_kw,1000,1,True,2,2
django__django-12276,glm-5.1,priority_kw,2000,1,True,2,2
django__django-12276,glm-5.1,priority_kw,4000,1,True,2,2
django__django-12276,glm-5.1,priority_kw,8000,1,True,2,2
django__django-14434,glm-5.1,fifo,1000,1,True,1,1
django__django-14434,glm-5.1,fifo,2000,1,True,1,1
django__django-14434,glm-5.1,fifo,4000,1,True,1,1
django__django-14434,glm-5.1,fifo,8000,1,True,1,1
django__django-14434,glm-5.1,priority_kw,1000,0,False,1,1
django__django-14434,glm-5.1,priority_kw,2000,0,False,1,1
django__django-14434,glm-5.1,priority_kw,4000,0,False,1,1
django__django-14434,glm-5.1,priority_kw,8000,0,True,1,1
pydata__xarray-3993,glm-5.1,fifo,1000,1,True,5,5
pydata__xarray-3993,glm-5.1,fifo,2000,1,True,5,5
pydata__xarray-3993,glm-5.1,fifo,4000,1,True,5,5
pydata__xarray-3993,glm-5.1,fifo,8000,1,True,5,5
pydata__xarray-3993,glm-5.1,priority_kw,1000,1,True,5,5
pydata__xarray-3993,glm-5.1,priority_kw,2000,1,True,5,5
pydata__xarray-3993,glm-5.1,priority_kw,4000,1,True,5,5
pydata__xarray-3993,glm-5.1,priority_kw,8000,1,True,5,5
scikit-learn__scikit-learn-25232,glm-5.1,fifo,1000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,fifo,2000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,fifo,4000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,fifo,8000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,priority_kw,1000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,priority_kw,2000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,priority_kw,4000,1,True,2,2
scikit-learn__scikit-learn-25232,glm-5.1,priority_kw,8000,1,True,2,2
django__django-15987,glm-5.1,fifo,1000,1,True,2,2
django__django-15987,glm-5.1,fifo,2000,1,True,2,2
django__django-15987,glm-5.1,fifo,4000,1,True,2,2
django__django-15987,glm-5.1,fifo,8000,1,True,2,2
django__django-15987,glm-5.1,priority_kw,1000,1,True,2,2
django__django-15987,glm-5.1,priority_kw,2000,1,True,2,2
django__django-15987,glm-5.1,priority_kw,4000,1,True,2,2
django__django-15987,glm-5.1,priority_kw,8000,1,True,2,2
django__django-14631,glm-5.1,fifo,1000,0,True,50,50
django__django-14631,glm-5.1,fifo,2000,0,True,50,50
django__django-14631,glm-5.1,fifo,4000,0,True,50,50
django__django-14631,glm-5.1,fifo,8000,0,True,50,50
django__django-14631,glm-5.1,priority_kw,1000,0,True,50,50
django__django-14631,glm-5.1,priority_kw,2000,0,True,50,50
django__django-14631,glm-5.1,priority_kw,4000,0,True,50,50
django__django-14631,glm-5.1,priority_kw,8000,0,True,50,50
pydata__xarray-4094,glm-5.1,fifo,1000,1,True,4,4
pydata__xarray-4094,glm-5.1,fifo,2000,1,True,4,4
pydata__xarray-4094,glm-5.1,fifo,4000,1,True,4,4
pydata__xarray-4094,glm-5.1,fifo,8000,1,True,4,4
pydata__xarray-4094,glm-5.1,priority_kw,1000,1,True,4,4
pydata__xarray-4094,glm-5.1,priority_kw,2000,1,True,4,4
pydata__xarray-4094,glm-5.1,priority_kw,4000,1,True,4,4
pydata__xarray-4094,glm-5.1,priority_kw,8000,1,True,4,4
django__django-16139,glm-5.1,fifo,1000,1,True,2,2
django__django-16139,glm-5.1,fifo,2000,1,True,2,2
django__django-16139,glm-5.1,fifo,4000,1,True,2,2
django__django-16139,glm-5.1,fifo,8000,1,True,2,2
django__django-16139,glm-5.1,priority_kw,1000,1,True,2,2
django__django-16139,glm-5.1,priority_kw,2000,1,True,2,2
django__django-16139,glm-5.1,priority_kw,4000,1,True,2,2
django__django-16139,glm-5.1,priority_kw,8000,1,True,2,2
django__django-16612,glm-5.1,fifo,1000,1,True,1,1
django__django-16612,glm-5.1,fifo,2000,1,True,1,1
django__django-16612,glm-5.1,fifo,4000,1,True,1,1
django__django-16612,glm-5.1,fifo,8000,1,True,1,1
django__django-16612,glm-5.1,priority_kw,1000,1,True,1,1
django__django-16612,glm-5.1,priority_kw,2000,1,True,1,1
django__django-16612,glm-5.1,priority_kw,4000,1,True,1,1
django__django-16612,glm-5.1,priority_kw,8000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,fifo,1000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,fifo,2000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,fifo,4000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,fifo,8000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,priority_kw,1000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,priority_kw,2000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,priority_kw,4000,1,True,1,1
matplotlib__matplotlib-24149,glm-5.1,priority_kw,8000,1,True,1,1
django__django-14140,glm-5.1,fifo,1000,0,False,50,50
django__django-14140,glm-5.1,fifo,2000,0,True,50,50
django__django-14140,glm-5.1,fifo,4000,0,True,50,50
django__django-14140,glm-5.1,fifo,8000,0,True,50,50
django__django-14140,glm-5.1,priority_kw,1000,0,False,50,50
django__django-14140,glm-5.1,priority_kw,2000,0,True,50,50
django__django-14140,glm-5.1,priority_kw,4000,0,True,50,50
django__django-14140,glm-5.1,priority_kw,8000,0,True,50,50
django__django-16502,glm-5.1,fifo,1000,0,True,50,50
django__django-16502,glm-5.1,fifo,2000,0,True,50,50
django__django-16502,glm-5.1,fifo,4000,0,True,50,50
django__django-16502,glm-5.1,fifo,8000,0,True,50,50
django__django-16502,glm-5.1,priority_kw,1000,1,True,50,50
django__django-16502,glm-5.1,priority_kw,2000,1,True,50,50
django__django-16502,glm-5.1,priority_kw,4000,1,True,50,50
django__django-16502,glm-5.1,priority_kw,8000,1,True,50,50
django__django-14792,glm-5.1,fifo,1000,0,False,50,50
django__django-14792,glm-5.1,fifo,2000,0,True,50,50
django__django-14792,glm-5.1,fifo,4000,0,False,50,50
django__django-14792,glm-5.1,fifo,8000,0,False,50,50
django__django-14792,glm-5.1,priority_kw,1000,1,True,50,50
django__django-14792,glm-5.1,priority_kw,2000,1,True,50,50
django__django-14792,glm-5.1,priority_kw,4000,1,False,50,50
django__django-14792,glm-5.1,priority_kw,8000,1,True,50,50
scikit-learn__scikit-learn-14983,glm-5.1,fifo,1000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,fifo,2000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,fifo,4000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,fifo,8000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,priority_kw,1000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,priority_kw,2000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,priority_kw,4000,1,True,2,2
scikit-learn__scikit-learn-14983,glm-5.1,priority_kw,8000,1,True,2,2
pytest-dev__pytest-5262,glm-5.1,fifo,1000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,fifo,2000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,fifo,4000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,fifo,8000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,priority_kw,1000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,priority_kw,2000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,priority_kw,4000,1,True,38,38
pytest-dev__pytest-5262,glm-5.1,priority_kw,8000,1,True,38,38
sympy__sympy-13798,glm-5.1,fifo,1000,1,True,1,1
sympy__sympy-13798,glm-5.1,fifo,2000,1,True,1,1
sympy__sympy-13798,glm-5.1,fifo,4000,1,True,1,1
sympy__sympy-13798,glm-5.1,fifo,8000,1,True,1,1
sympy__sympy-13798,glm-5.1,priority_kw,1000,1,True,1,1
sympy__sympy-13798,glm-5.1,priority_kw,2000,1,True,1,1
sympy__sympy-13798,glm-5.1,priority_kw,4000,1,True,1,1
sympy__sympy-13798,glm-5.1,priority_kw,8000,1,True,1,1
django__django-11066,glm-5.1,fifo,1000,1,True,2,2
django__django-11066,glm-5.1,fifo,2000,1,True,2,2
django__django-11066,glm-5.1,fifo,4000,1,True,2,2
django__django-11066,glm-5.1,fifo,8000,1,True,2,2
django__django-11066,glm-5.1,priority_kw,1000,1,True,2,2
django__django-11066,glm-5.1,priority_kw,2000,1,True,2,2
django__django-11066,glm-5.1,priority_kw,4000,1,True,2,2
django__django-11066,glm-5.1,priority_kw,8000,1,True,2,2
django__django-14765,glm-5.1,fifo,1000,0,True,6,6
django__django-14765,glm-5.1,fifo,2000,0,True,6,6
django__django-14765,glm-5.1,fifo,4000,0,True,6,6
django__django-14765,glm-5.1,fifo,8000,0,True,6,6
django__django-14765,glm-5.1,priority_kw,1000,0,True,6,6
django__django-14765,glm-5.1,priority_kw,2000,0,True,6,6
django__django-14765,glm-5.1,priority_kw,4000,0,True,6,6
django__django-14765,glm-5.1,priority_kw,8000,0,True,6,6
sphinx-doc__sphinx-7985,glm-5.1,fifo,1000,0,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,fifo,2000,0,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,fifo,4000,0,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,fifo,8000,0,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,priority_kw,1000,1,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,priority_kw,2000,1,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,priority_kw,4000,1,True,50,50
sphinx-doc__sphinx-7985,glm-5.1,priority_kw,8000,1,True,50,50
matplotlib__matplotlib-25479,glm-5.1,fifo,1000,0,True,8,8
matplotlib__matplotlib-25479,glm-5.1,fifo,2000,0,True,8,8
matplotlib__matplotlib-25479,glm-5.1,fifo,4000,0,True,8,8
matplotlib__matplotlib-25479,glm-5.1,fifo,8000,0,True,8,8
matplotlib__matplotlib-25479,glm-5.1,priority_kw,1000,1,True,8,8
matplotlib__matplotlib-25479,glm-5.1,priority_kw,2000,1,True,8,8
matplotlib__matplotlib-25479,glm-5.1,priority_kw,4000,1,True,8,8
matplotlib__matplotlib-25479,glm-5.1,priority_kw,8000,1,True,8,8
django__django-11141,glm-5.1,fifo,1000,1,True,4,4
django__django-11141,glm-5.1,fifo,2000,1,True,4,4
django__django-11141,glm-5.1,fifo,4000,1,True,4,4
django__django-11141,glm-5.1,fifo,8000,1,True,4,4
django__django-11141,glm-5.1,priority_kw,1000,1,True,4,4
django__django-11141,glm-5.1,priority_kw,2000,1,True,4,4
django__django-11141,glm-5.1,priority_kw,4000,1,True,4,4
django__django-11141,glm-5.1,priority_kw,8000,1,True,4,4
sympy__sympy-16766,glm-5.1,fifo,1000,0,True,50,50
sympy__sympy-16766,glm-5.1,fifo,2000,0,True,50,50
sympy__sympy-16766,glm-5.1,fifo,4000,0,True,50,50
sympy__sympy-16766,glm-5.1,fifo,8000,0,True,50,50
sympy__sympy-16766,glm-5.1,priority_kw,1000,1,True,50,50
sympy__sympy-16766,glm-5.1,priority_kw,2000,1,True,50,50
sympy__sympy-16766,glm-5.1,priority_kw,4000,1,True,50,50
sympy__sympy-16766,glm-5.1,priority_kw,8000,1,True,50,50
sphinx-doc__sphinx-9258,glm-5.1,fifo,1000,0,False,50,50
sphinx-doc__sphinx-9258,glm-5.1,fifo,2000,0,True,50,50
sphinx-doc__sphinx-9258,glm-5.1,fifo,4000,0,True,50,50
sphinx-doc__sphinx-9258,glm-5.1,fifo,8000,0,False,50,50
sphinx-doc__sphinx-9258,glm-5.1,priority_kw,1000,0,False,50,50
sphinx-doc__sphinx-9258,glm-5.1,priority_kw,2000,0,False,50,50
sphinx-doc__sphinx-9258,glm-5.1,priority_kw,4000,0,False,50,50
sphinx-doc__sphinx-9258,glm-5.1,priority_kw,8000,0,False,50,50
pydata__xarray-4075,glm-5.1,fifo,1000,1,True,2,2
pydata__xarray-4075,glm-5.1,fifo,2000,1,True,2,2
pydata__xarray-4075,glm-5.1,fifo,4000,1,True,2,2
pydata__xarray-4075,glm-5.1,fifo,8000,1,True,2,2
pydata__xarray-4075,glm-5.1,priority_kw,1000,1,True,2,2
pydata__xarray-4075,glm-5.1,priority_kw,2000,1,True,2,2
pydata__xarray-4075,glm-5.1,priority_kw,4000,1,True,2,2
pydata__xarray-4075,glm-5.1,priority_kw,8000,1,True,2,2
django__django-16454,glm-5.1,fifo,1000,0,True,50,50
django__django-16454,glm-5.1,fifo,2000,0,True,50,50
django__django-16454,glm-5.1,fifo,4000,0,True,50,50
django__django-16454,glm-5.1,fifo,8000,0,True,50,50
django__django-16454,glm-5.1,priority_kw,1000,1,True,50,50
django__django-16454,glm-5.1,priority_kw,2000,1,True,50,50
django__django-16454,glm-5.1,priority_kw,4000,1,True,50,50
django__django-16454,glm-5.1,priority_kw,8000,1,True,50,50
scikit-learn__scikit-learn-14087,glm-5.1,fifo,1000,1,True,1,1
